no.,name,ra,dec,class,visual_flag,visual_class
1573,J115825.79+245017.98,179.6074583,24.83832778,COMPACT_D,0,
1574,J115826.76+482516.21,179.6115,48.42116944,COMPACT_D,0,
1575,J115854.36+093711.71,179.7265,9.619919444,COMPACT,0,
1576,J115911.27-222836.91,179.7969583,-22.47691944,COMPACT_D,0,
1577,J115912.71-094051.99,179.8029583,-9.681108333,COMPACT_D,0,
1578,J115921.42-214244.89,179.83925,-21.71246944,COMPACT,0,
1579,J115931.82+291443.79,179.8825833,29.24549722,COMPACT,0,
1580,J115951.90-214853.71,179.96625,-21.81491944,COMPACT_D,0,
1581,J120046.79+475828.30,180.1949583,47.97452778,COMPACT,0,
1582,J120106.18-000701.59,180.27575,-0.1171083333,COMPACT,0,
1583,J120127.40+090040.28,180.3641667,9.011188889,COMPACT,0,
1584,J120143.66-001113.99,180.4319167,-0.1872194444,COMPACT,0,
1585,J120208.65+444422.48,180.5360417,44.73957778,COMPACT,0,
1586,J120234.00+275626.01,180.6416667,27.94055833,COMPACT,0,
1587,J120234.21-052802.49,180.6425417,-5.467358333,COMPACT_D,0,
1588,J120257.06+385147.41,180.73775,38.86316944,COMPACT,0,
1589,J120303.50+603119.09,180.7645833,60.52196944,COMPACT_D,0,
1590,J120329.85+480313.60,180.874375,48.05377778,COMPACT_D,0,
1591,J120331.67+543008.89,180.8819583,54.50246944,COMPACT,0,
1592,J120335.40+451049.58,180.8975,45.18043889,COMPACT,0,
1593,J120355.33+581945.51,180.9805417,58.32930833,COMPACT,0,
1594,J120412.11+114555.40,181.0504583,11.76538889,COMPACT,0,
1595,J120416.66-071008.90,181.0694167,-7.169138889,COMPACT,0,
1596,J120533.20-263404.51,181.3883333,-26.56791944,COMPACT_D,0,
1597,J120548.48+005343.90,181.452,0.8955277778,COMPACT,0,
1598,J120619.64+282254.58,181.5818333,28.38182778,COMPACT,0,
1599,J120658.02+052952.18,181.74175,5.497827778,COMPACT,0,
1600,J120709.96+171549.28,181.7915,17.26368889,COMPACT,0,
1601,J120711.50-174605.98,181.7979167,-17.76832778,COMPACT,0,
1602,J120712.61+121145.81,181.8025417,12.19605833,COMPACT,0,
1603,J120727.90+275458.78,181.86625,27.91632778,COMPACT_D,0,
1604,J120741.68-010636.68,181.9236667,-1.110188889,COMPACT_D,0,
1605,J120804.32+301550.39,182.018,30.26399722,COMPACT,0,
1606,J120818.00-293759.91,182.075,-29.63330833,COMPACT,0,
1607,J120837.11+612106.51,182.154625,61.35180833,1-SIDE SEPARATED,0,
1608,J120837.26+115937.78,182.15525,11.99382778,COMPACT,0,
1609,J120854.24+544158.09,182.226,54.69946944,COMPACT,0,
1610,J120902.45-240620.80,182.2602083,-24.10577778,COMPACT,0,
1611,J120914.60-203239.01,182.3108333,-20.54416944,COMPACT_D,0,
1612,J120922.79+411941.41,182.3449583,41.32816944,COMPACT,0,
1613,J120938.32+021017.18,182.4096667,2.171438889,COMPACT,0,
1614,J120945.09+254703.69,182.437875,25.78435833,COMPACT_D,0,
1615,J120951.76+181006.81,182.4656667,18.16855833,COMPACT,0,
1616,J121017.70+022343.58,182.57375,2.395438889,COMPACT,0,
1617,J121026.67+392908.98,182.611125,39.48582778,COMPACT,0,
1618,J121134.24+390053.78,182.8926667,39.01493889,COMPACT,0,
1619,J121158.67+224232.39,182.9944583,22.70899722,COMPACT,0,
1620,J121300.87+512935.91,183.253625,51.49330833,COMPACT,0,
1621,J121322.93-100325.30,183.3455417,-10.05702778,COMPACT,0,
1622,J121322.99-261806.98,183.3457917,-26.30193889,COMPACT,0,
1623,J121332.15+130720.60,183.3839583,13.12238889,COMPACT_D,0,
1624,J121347.53+000130.00,183.4480417,0.025,2-SIDE SEPARATED,1,
1625,J121348.81+642520.10,183.453375,64.42225,COMPACT,0,
1626,J121459.90+082922.48,183.7495833,8.489577778,COMPACT,0,
1627,J121500.78+500215.61,183.75325,50.03766944,COMPACT,0,
1628,J121503.96+165437.90,183.7665,16.91052778,COMPACT_D,0,
1629,J121508.85+350813.41,183.786875,35.13705833,COMPACT,0,
1630,J121509.95+462715.08,183.7914583,46.45418889,1-SIDE SEPARATED,0,
1631,J121510.97+073204.70,183.7957083,7.534638889,COMPACT,0,
1632,J121548.90+642228.48,183.95375,64.37457778,COMPACT,0,
1633,J121555.60+344815.19,183.9816667,34.80421944,COMPACT_D,0,
1634,J121603.26-024305.69,184.0135833,-2.718247222,COMPACT,0,
1635,J121606.22+092909.38,184.0259167,9.485938889,2-SIDE EXTENDED,1,
1636,J121624.40-103315.58,184.1016667,-10.55432778,COMPACT,0,
1637,J121649.98+054136.70,184.20825,5.693527778,COMPACT,0,
1638,J121708.25+292533.49,184.284375,29.42596944,COMPACT,0,
1639,J121711.01+583526.19,184.295875,58.59060833,COMPACT_D,0,
1640,J121732.53+330538.40,184.3855417,33.094,COMPACT,0,
1641,J121736.65+515510.19,184.4027083,51.91949722,COMPACT,0,
1642,J121752.08+300700.58,184.467,30.11682778,COMPACT_D,0,
1643,J121758.73-002946.28,184.4947083,-0.4961888889,2-SIDE EXTENDED,1,
1644,J121834.92-011954.30,184.6455,-1.33175,COMPACT_D,0,
1645,J121906.41+482956.11,184.7767083,48.49891944,COMPACT_D,0,
1646,J121935.79+660031.78,184.899125,66.00882778,COMPACT_D,0,
1647,J121944.98+044622.40,184.9374167,4.772888889,COMPACT,0,
1648,J121945.71-031424.00,184.9404583,-3.24,COMPACT,0,
1649,J122003.63+710531.09,185.015125,71.09196944,COMPACT,0,
1650,J122008.28+343121.68,185.0345,34.52268889,1-SIDE SEPARATED,0,
1651,J122011.88+020342.19,185.0495,2.061719444,VISUAL NEEDED,1,1-SIDE SEPARATED
1652,J122012.13-000305.68,185.0505417,-0.05157777778,COMPACT,0,
1653,J122059.22+380855.60,185.24675,38.14877778,2-SIDE EXTENDED,1,COMPACT
1654,J122107.78+474228.51,185.2824167,47.70791944,COMPACT,0,
1655,J122121.94+301037.09,185.3414167,30.17696944,COMPACT,0,
1656,J122123.94-024149.59,185.34975,-2.697108333,2-SIDE EXTENDED,1,
1657,J122127.04+441129.68,185.3626667,44.19157778,COMPACT,0,
1658,J122131.68+281358.51,185.382,28.23291944,COMPACT_D,0,
1659,J122132.05+082144.20,185.3835417,8.362277778,2-SIDE EXTENDED,1,COMPACT
1660,J122211.41+354058.29,185.5475417,35.68285833,COMPACT,0,
1661,J122222.54+041315.70,185.5939167,4.221027778,COMPACT_D,0,
1662,J122243.21+293441.48,185.6800417,29.57818889,COMPACT,0,
1663,J122339.34+461118.59,185.9139167,46.18849722,COMPACT_D,0,
1664,J122340.49+804004.29,185.9187083,80.66785833,COMPACT_D,0,
1665,J122353.04+465048.91,185.971,46.84691944,COMPACT,0,
1666,J122354.61+065002.61,185.9775417,6.834058333,COMPACT,0,
1667,J122358.21+795329.00,185.9925417,79.89138889,COMPACT,0,
1668,J122401.03+223938.91,186.0042917,22.66080833,COMPACT,0,
1669,J122409.90+500155.48,186.04125,50.03207778,COMPACT,0,
1670,J122424.17+243623.50,186.1007083,24.60652778,COMPACT,0,
1671,J122451.50+433519.28,186.2145833,43.58868889,COMPACT,0,
1672,J122452.42+033050.29,186.2184167,3.513969444,COMPACT_D,0,
1673,J122454.46+212246.41,186.2269167,21.37955833,1-SIDE SEPARATED,0,
1674,J122506.49+483435.18,186.2770417,48.57643889,2-SIDE EXTENDED,1,
1675,J122514.14+721448.08,186.3089167,72.24668889,COMPACT,0,
1676,J122604.12+260428.09,186.5171667,26.07446944,COMPACT,0,
1677,J122644.18+063854.09,186.6840833,6.648358333,COMPACT,0,
1678,J122654.42-132838.89,186.72675,-13.47746944,COMPACT_D,0,
1679,J122657.90+434058.40,186.74125,43.68288889,COMPACT,0,
1680,J122755.72+493256.00,186.9821667,49.54888889,COMPACT,0,
1681,J122809.13-022136.21,187.0380417,-2.360058333,COMPACT,0,
1682,J122824.96+312837.59,187.104,31.47710833,1-SIDE SEPARATED,0,
1683,J122836.91-030439.10,187.1537917,-3.077527778,COMPACT_D,0,
1684,J122847.41+370611.98,187.1975417,37.10332778,COMPACT_D,0,
1685,J122851.77+485801.30,187.2157083,48.96702778,COMPACT,0,
1686,J122916.30+042321.01,187.3179167,4.389169444,COMPACT,0,
1687,J123014.09+251807.09,187.5587083,25.30196944,COMPACT_D,0,
1688,J123044.93-312123.29,187.6872083,-31.35646944,COMPACT_D,0,
1689,J123055.56-113909.79,187.7315,-11.65271944,COMPACT_D,0,
1690,J123123.89+142124.51,187.8495417,14.35680833,COMPACT,0,
1691,J123127.59+041801.90,187.8649583,4.300527778,COMPACT_D,0,
1692,J123131.38+641418.31,187.88075,64.23841944,COMPACT,0,
1693,J123143.59+284749.70,187.931625,28.79713889,2-SIDE EXTENDED,1,COMPACT
1694,J123200.00-022405.29,188,-2.401469444,COMPACT_D,0,
1695,J123234.79+482133.01,188.1449583,48.35916944,COMPACT_D,0,
1696,J123304.06-003134.28,188.2669167,-0.5261888889,COMPACT,0,
1697,J123305.15+170133.31,188.2714583,17.02591944,COMPACT,0,
1698,J123313.13-102518.80,188.3047083,-10.42188889,COMPACT,0,
1699,J123341.33-014423.71,188.4222083,-1.739919444,COMPACT,0,
1700,J123349.26+502622.81,188.45525,50.43966944,2-SIDE EXTENDED,1,
1701,J123413.32+475351.21,188.5555,47.89755833,COMPACT_D,0,
1702,J123417.15-385635.08,188.5714583,-38.94307778,COMPACT,0,
1703,J123438.94+391046.81,188.66225,39.17966944,COMPACT,0,
1704,J123449.73-243232.89,188.7072083,-24.54246944,COMPACT,0,
1705,J123505.81+362119.29,188.7742083,36.35535833,COMPACT_D,0,
1706,J123511.18-140323.39,188.7965833,-14.05649722,COMPACT,0,
1707,J123528.85+170036.61,188.8702083,17.01016944,COMPACT,0,
1708,J123530.55+522827.69,188.8772917,52.47435833,COMPACT,0,
1709,J123623.03+390001.11,189.0959583,39.00030833,COMPACT,0,
1710,J123705.58+302005.20,189.27325,30.33477778,COMPACT,0,
1711,J123739.07+625842.81,189.4127917,62.97855833,COMPACT,0,
1712,J123802.44+072321.80,189.5101667,7.389388889,COMPACT_D,0,
1713,J123807.39-115924.00,189.5307917,-11.99,COMPACT,0,
1714,J123807.76+532555.99,189.5323333,53.43221944,COMPACT,0,
1715,J123824.37-195913.70,189.6015417,-19.98713889,COMPACT_D,0,
1716,J123826.02+443137.09,189.6084167,44.52696944,COMPACT,0,
1717,J123831.24+540651.91,189.6301667,54.11441944,COMPACT,0,
1718,J123922.73+413251.61,189.8447083,41.54766944,COMPACT,0,
1719,J123924.59+073017.20,189.8524583,7.504777778,COMPACT_D,0,
1720,J123932.76+044305.19,189.8865,4.718108333,COMPACT_D,0,
1721,J123943.06-102328.71,189.9294167,-10.39130833,COMPACT,0,
1722,J124109.42+340038.08,190.28925,34.01057778,COMPACT,0,
1723,J124141.40+344031.11,190.4225,34.67530833,COMPACT,0,
1724,J124148.29+063601.00,190.4512083,6.600277778,COMPACT,0,
1725,J124149.39-145558.00,190.4557917,-14.93277778,COMPACT,0,
1726,J124220.45-165303.98,190.5852083,-16.88443889,COMPACT,0,
1727,J124232.31+763417.68,190.634625,76.57157778,COMPACT,0,
1728,J124251.36+375100.00,190.714,37.85,COMPACT_D,0,
1729,J124308.98+521245.10,190.7874167,52.21252778,COMPACT,0,
1730,J124310.66-294322.51,190.7944167,-29.72291944,COMPACT,0,
1731,J124312.70+362743.88,190.8029167,36.46218889,COMPACT,0,
1732,J124334.15-394152.51,190.8922917,-39.69791944,COMPACT_D,0,
1733,J124334.50-061321.00,190.89375,-6.2225,2-SIDE SEPARATED,1,
1734,J124345.02+744237.11,190.9375833,74.71030833,COMPACT_D,0,
1735,J124355.78+404358.51,190.9824167,40.73291944,COMPACT,0,
1736,J124425.29+044459.60,191.105375,4.749888889,COMPACT,0,
1737,J124444.34+161621.68,191.18475,16.27268889,COMPACT,0,
1738,J124510.00+570954.39,191.2916667,57.16510833,COMPACT_D,0,
1739,J124533.78+022825.21,191.39075,2.473669444,COMPACT,0,
1740,J124559.99+434626.90,191.4999583,43.77413889,COMPACT,0,
1741,J124602.52+011318.80,191.5105,1.221888889,COMPACT,0,
1742,J124604.23-073046.58,191.517625,-7.512938889,2-SIDE EXTENDED,1,
1743,J124646.79-254749.30,191.6949583,-25.79702778,COMPACT_D,0,
1744,J124700.72+442319.78,191.753,44.38882778,COMPACT,0,
1745,J124747.33+102231.58,191.9472083,10.37543889,1-SIDE SEPARATED,0,
1746,J124818.77+582028.71,192.0782083,58.34130833,COMPACT_D,0,
1747,J124822.98-063209.81,192.09575,-6.536058333,COMPACT_D,0,
1748,J124825.90+083020.98,192.1079167,8.505827778,COMPACT,0,
1749,J124834.30+512807.89,192.1429167,51.46885833,COMPACT,0,
1750,J124946.73+370747.71,192.4447083,37.12991944,COMPACT,0,
1751,J125015.54+315559.41,192.56475,31.93316944,COMPACT,0,
1752,J125032.57+021632.08,192.6357083,2.275577778,COMPACT_D,0,
1753,J125114.47-171713.19,192.8102917,-17.28699722,COMPACT_D,0,
1754,J125117.88+103905.29,192.8245,10.65146944,COMPACT,0,
1755,J125134.88-295842.88,192.8953333,-29.97857778,COMPACT,0,
1756,J125139.23-351839.59,192.9134583,-35.31099722,COMPACT_D,0,
1757,J125223.79+645138.01,193.099125,64.86055833,COMPACT,0,
1758,J125234.57+084944.00,193.1440417,8.828888889,COMPACT,0,
1759,J125234.66+293732.59,193.1444167,29.62571944,COMPACT,0,
1760,J125258.39-331959.59,193.2432917,-33.33321944,COMPACT_D,0,
1761,J125300.90+382626.01,193.25375,38.44055833,COMPACT,0,
1762,J125311.92+530111.71,193.2996667,53.01991944,NON-DETECTION,0,
1763,J125341.25-393159.59,193.421875,-39.53321944,COMPACT,0,
1764,J125346.98+032630.08,193.44575,3.441688889,COMPACT,0,
1765,J125359.41+624257.20,193.4975417,62.71588889,COMPACT,0,
1766,J125433.27+221103.69,193.638625,22.18435833,COMPACT_D,0,
1767,J125437.25-200056.48,193.6552083,-20.01568889,COMPACT,0,
1768,J125438.35+114105.89,193.6597917,11.68496944,COMPACT_D,0,
1769,J125500.49+034043.10,193.7520417,3.678638889,COMPACT,0,
1770,J125531.74+181750.89,193.88225,18.29746944,COMPACT,0,
1771,J125545.00+612450.90,193.9375,61.41413889,COMPACT,0,
1772,J125555.39+384811.30,193.9807917,38.80313889,COMPACT,0,
1773,J125615.95-114637.30,194.0664583,-11.77702778,COMPACT,0,
1774,J125625.50-215521.28,194.10625,-21.92257778,COMPACT_D,0,
1775,J125639.35+060908.10,194.1639583,6.15225,COMPACT,0,
1776,J125703.11+002435.99,194.2629583,0.4099972222,2-SIDE EXTENDED,1,
1777,J125716.57+364714.89,194.3190417,36.78746944,COMPACT,0,
1778,J125731.92+241240.10,194.383,24.21113889,COMPACT,0,
1779,J125757.23+322929.29,194.4884583,32.49146944,COMPACT_D,0,
1780,J125820.79+612045.49,194.586625,61.34596944,COMPACT,0,
1781,J125838.29-180003.09,194.6595417,-18.00085833,COMPACT_D,0,
1782,J125848.04-044745.09,194.7001667,-4.795858333,COMPACT,0,
1783,J125854.47-221931.11,194.7269583,-22.32530833,COMPACT_D,0,
1784,J125854.59+013441.41,194.7274583,1.578169444,COMPACT,0,
1785,J125908.45-231038.71,194.7852083,-23.17741944,COMPACT_D,0,
1786,J125912.63-243605.50,194.802625,-24.60152778,COMPACT,0,
1787,J130008.52+175537.59,195.0355,17.92710833,COMPACT,0,
1788,J130017.57+634440.20,195.0732083,63.7445,COMPACT,0,
1789,J130020.90+141718.49,195.0870833,14.28846944,COMPACT_D,0,
1790,J130028.53+283010.18,195.118875,28.50282778,COMPACT_D,0,
1791,J130032.77+535112.59,195.1365417,53.85349722,COMPACT,0,
1792,J130041.25+502936.81,195.171875,50.49355833,COMPACT_D,0,
1793,J130042.45-325312.08,195.176875,-32.88668889,COMPACT_D,0,
1794,J130100.79-322628.60,195.2532917,-32.44127778,2-SIDE SEPARATED,1,
1795,J130129.15+333700.30,195.3714583,33.61675,COMPACT,0,
1796,J130132.62+463402.78,195.3859167,46.56743889,COMPACT_D,0,
1797,J130145.64+405624.61,195.4401667,40.94016944,COMPACT,0,
1798,J130146.31+441619.41,195.4429583,44.27205833,COMPACT,0,
1799,J130217.20+481917.61,195.5716667,48.32155833,COMPACT_D,0,
1800,J130252.47+574837.58,195.718625,57.81043889,COMPACT_D,0,
1801,J130255.33+505618.31,195.7305417,50.93841944,COMPACT,0,
1802,J130303.23+243355.80,195.7634583,24.5655,COMPACT,0,
1803,J130313.86-105117.09,195.80775,-10.85474722,COMPACT,0,
1804,J130443.66-034602.38,196.1819167,-3.767327778,COMPACT,0,
1805,J130500.05+785435.60,196.2502083,78.90988889,2-SIDE EXTENDED,1,COMPACT
1806,J130531.25+385521.90,196.3802083,38.92275,COMPACT,0,
1807,J130533.01-103319.40,196.3875417,-10.55538889,COMPACT,0,
1808,J130603.35+552943.90,196.5139583,55.49552778,COMPACT_D,0,
1809,J130629.94+474132.49,196.62475,47.69235833,COMPACT,0,
1810,J130715.17-320758.51,196.8132083,-32.13291944,COMPACT,0,
1811,J130823.70+354637.20,197.09875,35.777,COMPACT_D,0,
1812,J130851.33+472954.88,197.213875,47.49857778,COMPACT,0,
1813,J130909.75+555738.30,197.290625,55.96063889,COMPACT_D,0,
1814,J130925.53+430505.60,197.356375,43.08488889,COMPACT,0,
1815,J130933.93+115424.58,197.391375,11.90682778,COMPACT_D,0,
1816,J130948.47-394833.08,197.4519583,-39.80918889,COMPACT_D,0,
1817,J131012.48-115746.40,197.552,-11.96288889,1-SIDE SEPARATED,0,
1818,J131028.50+004408.91,197.61875,0.7358083333,2-SIDE SEPARATED,1,1-SIDE SEPARATED
1819,J131028.66+322043.80,197.6194167,32.3455,COMPACT_D,0,
1820,J131053.58+465352.18,197.72325,46.89782778,COMPACT,0,
1821,J131059.40+323334.41,197.7475,32.55955833,COMPACT,0,
1822,J131103.21+551354.29,197.763375,55.23174722,COMPACT_D,0,
1823,J131106.47+003509.99,197.7769583,0.5861083333,COMPACT,0,
1824,J131107.81+141746.60,197.7825417,14.29627778,COMPACT_D,0,
1825,J131146.02+395317.48,197.94175,39.88818889,COMPACT,0,
1826,J131155.75+085340.99,197.9822917,8.894719444,COMPACT,0,
1827,J131211.14+480925.30,198.0464167,48.15702778,1-SIDE SEPARATED,0,
1828,J131217.75+351521.09,198.0739583,35.25585833,COMPACT,0,
1829,J131231.55-215623.38,198.1314583,-21.93982778,COMPACT,0,
1830,J131243.34+482830.90,198.1805833,48.47525,COMPACT,0,
1831,J131250.89-042449.89,198.2120417,-4.413858333,COMPACT_D,0,
1832,J131330.11+020105.91,198.3754583,2.018308333,1-SIDE SEPARATED,0,
1833,J131341.64+102714.40,198.4235,10.454,COMPACT,0,
1834,J131403.56-330354.89,198.5148333,-33.06524722,1-SIDE SEPARATED,0,
1835,J131443.80+234826.78,198.6825,23.80743889,COMPACT,0,
1836,J131513.49+284053.68,198.8062083,28.68157778,1-SIDE SEPARATED,0,
1837,J131607.98-333859.20,199.03325,-33.64977778,COMPACT_D,0,
1838,J131632.98-302532.08,199.1374167,-30.42557778,COMPACT_D,0,
1839,J131736.48+342515.88,199.402,34.42107778,COMPACT_D,0,
1840,J131833.71-060723.80,199.6404583,-6.123277778,COMPACT_D,0,
1841,J131912.09-121731.99,199.800375,-12.29221944,COMPACT_D,0,
1842,J131930.30+485103.20,199.87625,48.85088889,COMPACT,0,
1843,J131931.73+140533.10,199.8822083,14.09252778,COMPACT,0,
1844,J131935.27+272502.31,199.8969583,27.41730833,COMPACT,0,
1845,J132026.79+014036.80,200.111625,1.676888889,COMPACT_D,0,
1846,J132111.21+221612.10,200.2967083,22.27002778,COMPACT_D,0,
1847,J132114.04-263610.18,200.3085,-26.60282778,COMPACT_D,0,
1848,J132139.56+002357.58,200.4148333,0.3993277778,COMPACT,0,
1849,J132211.40+214812.31,200.5475,21.80341944,COMPACT_D,0,
1850,J132231.49+134430.29,200.6312083,13.74174722,COMPACT,0,
1851,J132236.90-093737.81,200.65375,-9.627169444,COMPACT_D,0,
1852,J132247.40+321608.61,200.6975,32.26905833,1-SIDE SEPARATED,0,
1853,J132255.66+391207.99,200.7319167,39.20221944,COMPACT,0,
1854,J132301.01+043951.58,200.7542083,4.664327778,COMPACT,0,
1855,J132317.14-340712.39,200.8214167,-34.12010833,COMPACT_D,0,
1856,J132319.49-303806.61,200.8312083,-30.63516944,COMPACT_D,0,
1857,J132345.88-365337.78,200.9411667,-36.89382778,COMPACT_D,0,
1858,J132351.56+794251.80,200.9648333,79.71438889,2-SIDE EXTENDED,1,
1859,J132358.37+140559.49,200.9932083,14.09985833,COMPACT,0,
1860,J132400.90+573916.41,201.00375,57.65455833,COMPACT,0,
1861,J132403.56-362335.59,201.0148333,-36.39321944,2-SIDE EXTENDED,1,
1862,J132412.07+404811.80,201.0502917,40.80327778,COMPACT_D,0,
1863,J132425.79-104923.08,201.1074583,-10.82307778,1-SIDE SEPARATED,0,
1864,J132429.34+474320.60,201.12225,47.72238889,COMPACT,0,
1865,J132509.61-080448.39,201.2900417,-8.080108333,COMPACT_D,0,
1866,J132512.49+112329.61,201.3020417,11.39155833,COMPACT,0,
1867,J132531.79+662103.09,201.3824583,66.35085833,COMPACT,0,
1868,J132532.86-300143.10,201.3869167,-30.02863889,COMPACT,0,
1869,J132541.90-022809.91,201.4245833,-2.469419444,COMPACT,0,
1870,J132558.95+411500.50,201.495625,41.25013889,1-SIDE SEPARATED,0,
1871,J132614.99+293330.99,201.5624583,29.55860833,1-SIDE SEPARATED,0,
1872,J132617.70+122958.81,201.57375,12.49966944,1-SIDE SEPARATED,0,
1873,J132654.60-050059.00,201.7275,-5.016388889,COMPACT_D,0,
1874,J132700.85+221050.19,201.7535417,22.18060833,COMPACT_D,0,
1875,J132725.12+500849.19,201.8546667,50.14699722,COMPACT_D,0,
1876,J132742.09-133600.61,201.925375,-13.60016944,COMPACT,0,
1877,J132758.95+252746.40,201.995625,25.46288889,COMPACT,0,
1878,J132759.77+645811.38,201.9990417,64.96982778,COMPACT,0,
1879,J132802.09+112913.59,202.0087083,11.48710833,COMPACT,0,
1880,J132833.55+114520.48,202.1397917,11.75568889,COMPACT,0,
1881,J132920.80-264021.21,202.3366667,-26.67255833,COMPACT,0,
1882,J133005.40+541451.50,202.5225,54.24763889,COMPACT,0,
1883,J133019.08-312259.08,202.5795,-31.38307778,COMPACT,0,
1884,J133021.53+444120.29,202.5897083,44.68896944,COMPACT,0,
1885,J133025.80+700138.71,202.6075,70.02741944,COMPACT,0,
1886,J133026.51+241521.49,202.6104583,24.25596944,COMPACT,0,
1887,J133040.68+565520.20,202.6695,56.92227778,COMPACT,0,
1888,J133042.60+520215.50,202.6775,52.03763889,COMPACT,0,
1889,J133102.91+565541.80,202.762125,56.92827778,COMPACT,0,
1890,J133105.70-002221.10,202.77375,-0.3725277778,COMPACT,0,
1891,J133111.69-263909.61,202.7987083,-26.65266944,2-SIDE EXTENDED,1,
1892,J133129.15-034114.10,202.8714583,-3.68725,COMPACT_D,0,
1893,J133133.45+171250.61,202.889375,17.21405833,COMPACT,0,
1894,J133204.45-050943.30,203.0185417,-5.162027778,1-SIDE SEPARATED,0,
1895,J133239.24-125615.28,203.1635,-12.93757778,COMPACT,0,
1896,J133245.24+472222.69,203.1885,47.37296944,COMPACT_D,0,
1897,J133307.49+272518.40,203.2812083,27.42177778,COMPACT,0,
1898,J133308.72-332440.28,203.2863333,-33.41118889,COMPACT,0,
1899,J133323.95-143621.70,203.3497917,-14.60602778,1-SIDE SEPARATED,0,
1900,J133325.98+623541.89,203.35825,62.59496944,COMPACT,0,
1901,J133335.77+164904.00,203.3990417,16.81777778,COMPACT_D,0,
1902,J133353.77+505736.00,203.4740417,50.96,COMPACT,0,
1903,J133404.19-115014.31,203.5174583,-11.83730833,COMPACT_D,0,
1904,J133437.49+563147.89,203.6562083,56.52996944,2-SIDE EXTENDED,1,
1905,J133521.96+454238.19,203.8415,45.71060833,COMPACT_D,0,
1906,J133529.75-295038.90,203.8739583,-29.84413889,COMPACT,0,
1907,J133556.47-051141.71,203.9852917,-5.194919444,COMPACT_D,0,
1908,J133605.58+210526.41,204.02325,21.09066944,COMPACT,0,
1909,J133608.26-082951.79,204.0344167,-8.497719444,COMPACT_D,0,
1910,J133612.16+231958.00,204.0506667,23.33277778,COMPACT,0,
1911,J133714.76-131918.08,204.3115,-13.32168889,COMPACT,0,
1912,J133716.06+653246.28,204.3169167,65.54618889,COMPACT,0,
1913,J133731.37+003529.00,204.3807083,0.5913888889,COMPACT,0,
1914,J133739.77-125724.69,204.4157083,-12.95685833,COMPACT,0,
1915,J133749.63+550102.09,204.4567917,55.01724722,COMPACT_D,0,
1916,J133859.05+115316.69,204.7460417,11.88796944,COMPACT,0,
1917,J133901.74-240114.01,204.75725,-24.02055833,COMPACT,0,
1918,J133910.79+080024.51,204.7949583,8.006808333,COMPACT,0,
1919,J133919.88-262030.51,204.8328333,-26.34180833,COMPACT_D,0,
1920,J134004.61-013746.48,205.0192083,-1.629577778,COMPACT,0,
1921,J134010.85+274346.99,205.0452083,27.72971944,COMPACT,0,
1922,J134029.80+441004.00,205.1241667,44.16777778,COMPACT,0,
1923,J134036.00+360026.78,205.15,36.00743889,COMPACT,0,
1924,J134037.59-014847.70,205.156625,-1.81325,COMPACT,0,
1925,J134105.10+395945.38,205.27125,39.99593889,COMPACT,0,
1926,J134115.28+281605.08,205.3136667,28.26807778,COMPACT,0,
1927,J134136.23+551438.00,205.4009583,55.24388889,COMPACT,0,
1928,J134138.66+371644.90,205.4110833,37.27913889,2-SIDE EXTENDED,1,
1929,J134145.09+190536.70,205.437875,19.09352778,COMPACT,0,
1930,J134204.73-205129.48,205.5197083,-20.85818889,COMPACT_D,0,
1931,J134206.19-324047.49,205.5257917,-32.67985833,COMPACT_D,0,
1932,J134208.38+270930.60,205.5349167,27.1585,COMPACT_D,0,
1933,J134215.34-290041.79,205.5639167,-29.01160833,COMPACT_D,0,
1934,J134300.18+284407.51,205.75075,28.73541944,COMPACT_D,0,
1935,J134345.95+660225.69,205.9414583,66.04046944,COMPACT_D,0,
1936,J134357.61+575442.51,205.9900417,57.91180833,COMPACT_D,0,
1937,J134408.68+660611.59,206.0361667,66.10321944,2-SIDE SEPARATED,1,COMPACT
1938,J134414.40-172340.41,206.06,-17.39455833,COMPACT_D,0,
1939,J134523.81+412541.80,206.3492083,41.42827778,2-SIDE SEPARATED,1,
1940,J134533.17+445259.59,206.3882083,44.88321944,COMPACT_D,0,
1941,J134545.35+533252.29,206.4389583,53.54785833,2-SIDE SEPARATED,1,
1942,J134549.31+070631.10,206.4554583,7.108638889,COMPACT,0,
1943,J134633.99+244058.51,206.641625,24.68291944,COMPACT,0,
1944,J134642.55-283920.59,206.6772917,-28.65571944,COMPACT,0,
1945,J134723.48+183537.60,206.8478333,18.59377778,COMPACT_D,0,
1946,J134737.45+301252.30,206.9060417,30.21452778,COMPACT,0,
1947,J134740.43-375036.59,206.9184583,-37.84349722,COMPACT,0,
1948,J134853.40+075647.68,207.2225,7.946577778,COMPACT,0,
1949,J134903.18-111000.80,207.26325,-11.16688889,COMPACT,0,
1950,J134916.04-141317.29,207.3168333,-14.22146944,COMPACT_D,0,
1951,J134931.44-113253.80,207.381,-11.54827778,1-SIDE SEPARATED,0,
1952,J134934.66+534117.01,207.3944167,53.68805833,COMPACT_D,0,
1953,J135022.14+094010.70,207.59225,9.669638889,COMPACT_D,0,
1954,J135036.13-163449.51,207.6505417,-16.58041944,COMPACT,0,
1955,J135052.74+303453.61,207.71975,30.58155833,COMPACT,0,
1956,J135104.45+003119.30,207.7685417,0.5220277778,COMPACT,0,
